sum;dependencia;mes
13500500;COL. NAC. SAN ISIDRO DEL NORTE;junio
15510500;COL. NAC. SAN ISIDRO EL LABRADOR;agosto
15510500;COL. NAC. SAN ISIDRO EL LABRADOR;julio
15510500;COL. NAC. SAN ISIDRO EL LABRADOR;junio
49437250;COL. NAC. SAN ISIDRO LABRADOR;agosto
49437250;COL. NAC. SAN ISIDRO LABRADOR;julio
49437250;COL. NAC. SAN ISIDRO LABRADOR;junio
5881363;COL. NAC. SAN ISIDRO L. DE YPEJHU;agosto
5881363;COL. NAC. SAN ISIDRO L. DE YPEJHU;julio
5881363;COL. NAC. SAN ISIDRO L. DE YPEJHU;junio
14371500;COL. NAC. SAN ISIDRO SALVADOR;agosto
14371500;COL. NAC. SAN ISIDRO SALVADOR;julio
14371500;COL. NAC. SAN ISIDRO SALVADOR;junio
17319500;COL. NAC. SANJA PYTA;agosto
17319500;COL. NAC. SANJA PYTA;julio
17319500;COL. NAC. SANJA PYTA;junio
21816482;COL. NAC. SAN JAVIER;agosto
21816482;COL. NAC. SAN JAVIER;julio
21816482;COL. NAC. SAN JAVIER;junio
38424482;COL. NAC. SAN JOAQUIN;agosto
38424482;COL. NAC. SAN JOAQUIN;julio
42779482;COL. NAC. SAN JOAQUIN;junio
41915383;COL. NAC. SAN JORGE;agosto
41915383;COL. NAC. SAN JORGE;julio
41915383;COL. NAC. SAN JORGE;junio
443215121;COL. NAC. SAN JOSE;agosto
443155065;COL. NAC. SAN JOSE;julio
440592315;COL. NAC. SAN JOSE;junio
23366214;COL. NAC. SAN JOSE DEL ROSARIO;agosto
23366214;COL. NAC. SAN JOSE DEL ROSARIO;julio
23215464;COL. NAC. SAN JOSE DEL ROSARIO;junio
39154827;COL.     NAC. SAN JOSE OBRERO;agosto
39154827;COL.     NAC. SAN JOSE OBRERO;julio
38114214;COL.     NAC. SAN JOSE OBRERO;junio
8492250;COL. NAC.        SAN JOSE OBRERO;agosto
8492250;COL. NAC.        SAN JOSE OBRERO;julio
8492250;COL. NAC.        SAN JOSE OBRERO;junio
104470486;COL. NAC. SAN JOSE OBRERO;agosto
102801124;COL. NAC. SAN JOSE OBRERO;julio
103320374;COL. NAC. SAN JOSE OBRERO;junio
53365916;COL. NAC. SAN JUAN;agosto
53365916;COL. NAC. SAN JUAN;julio
53365916;COL. NAC. SAN JUAN;junio
71253714;COL. NAC. SAN JUAN BAUTISTA;agosto
71102964;COL. NAC. SAN JUAN BAUTISTA;julio
71622214;COL. NAC. SAN JUAN BAUTISTA;junio
42919633;COL. NAC. SAN JUAN BAUTISTA DE ÑEEMBUCU;agosto
42919633;COL. NAC. SAN JUAN BAUTISTA DE ÑEEMBUCU;julio
42919633;COL. NAC. SAN JUAN BAUTISTA DE ÑEEMBUCU;junio
19119750;COL. NAC. SAN JUAN BERCHMANS;agosto
19119750;COL. NAC. SAN JUAN BERCHMANS;julio
19119750;COL. NAC. SAN JUAN BERCHMANS;junio
7922750;COL. NAC. SAN JUAN EVANGELISTA;agosto
7922750;COL. NAC. SAN JUAN EVANGELISTA;julio
7922750;COL. NAC. SAN JUAN EVANGELISTA;junio
8726750;COL. NAC.        SAN LORENZO;agosto
8726750;COL. NAC.        SAN LORENZO;julio
8726750;COL. NAC.        SAN LORENZO;junio
402350034;COL. NAC. SAN LORENZO;agosto
402350034;COL. NAC. SAN LORENZO;julio
400993302;COL. NAC. SAN LORENZO;junio
68010416;COL. NAC. SAN LUIS;agosto
68010416;COL. NAC. SAN LUIS;julio
67859666;COL. NAC. SAN LUIS;junio
23239953;COL. NAC. SAN LUIS GONZAGA;agosto
23424221;COL. NAC. SAN LUIS GONZAGA;julio
22687221;COL. NAC. SAN LUIS GONZAGA;junio
39043500;COL. NAC. SAN MARCOS;agosto
37703500;COL. NAC. SAN MARCOS;julio
37703500;COL. NAC. SAN MARCOS;junio
178543561;COL. NAC. SAN MIGUEL;agosto
178543561;COL. NAC. SAN MIGUEL;julio
178158311;COL. NAC. SAN MIGUEL;junio
12679750;COL. NAC. SAN MIGUEL ARA POTY;agosto
12679750;COL. NAC. SAN MIGUEL ARA POTY;julio
12679750;COL. NAC. SAN MIGUEL ARA POTY;junio
9089610;COL NAC. SAN MIGUEL ARCANGEL;agosto
6415250;COL NAC. SAN MIGUEL ARCANGEL;julio
6415250;COL NAC. SAN MIGUEL ARCANGEL;junio
153315078;COL. NAC. SAN MIGUEL ARCANGEL;agosto
153315078;COL. NAC. SAN MIGUEL ARCANGEL;julio
153315078;COL. NAC. SAN MIGUEL ARCANGEL;junio
15962750;COL. NAC. SAN MIGUEL BARBERO;agosto
15962750;COL. NAC. SAN MIGUEL BARBERO;julio
15962750;COL. NAC. SAN MIGUEL BARBERO;junio
9321000;COL. NAC. SAN MIGUEL CALLE 40;agosto
9321000;COL. NAC. SAN MIGUEL CALLE 40;julio
9321000;COL. NAC. SAN MIGUEL CALLE 40;junio
8107000;COL. NAC. SAN MIGUEL DEL NORTE;agosto
8107000;COL. NAC. SAN MIGUEL DEL NORTE;julio
8107000;COL. NAC. SAN MIGUEL DEL NORTE;junio
32602178;COL. NAC. SAN NICOLAS;agosto
32602178;COL. NAC. SAN NICOLAS;julio
32602178;COL. NAC. SAN NICOLAS;junio
42209214;COL. NAC. SAN PABLO;agosto
42209214;COL. NAC. SAN PABLO;julio
42209214;COL. NAC. SAN PABLO;junio
47210502;COL. NAC. SAN PATRICIO;agosto
47210502;COL. NAC. SAN PATRICIO;julio
47210502;COL. NAC. SAN PATRICIO;junio
29764732;COL. NAC. SAN PEDRO;agosto
29161732;COL. NAC. SAN PEDRO;julio
28943982;COL. NAC. SAN PEDRO;junio
26185420;COL. NAC. SAN PEDRO APOSTOL;agosto
26185420;COL. NAC. SAN PEDRO APOSTOL;julio
26185420;COL. NAC. SAN PEDRO APOSTOL;junio
11356464;COL. NAC. SAN PEDRO CAAZAPA;agosto
11356464;COL. NAC. SAN PEDRO CAAZAPA;julio
11356464;COL. NAC. SAN PEDRO CAAZAPA;junio
2968061;COL. NAC. SAN PEDRO POTY;agosto
2968061;COL. NAC. SAN PEDRO POTY;julio
2968061;COL. NAC. SAN PEDRO POTY;junio
20333714;COL. NAC. SAN PIO X;agosto
20333714;COL. NAC. SAN PIO X;julio
20333714;COL. NAC. SAN PIO X;junio
137702339;COL. NAC. SAN RAFAEL;agosto
137702339;COL. NAC. SAN RAFAEL;julio
137702339;COL. NAC. SAN RAFAEL;junio
30509750;COL. NAC. SAN RAFAEL ARCANGEL;agosto
30509750;COL. NAC. SAN RAFAEL ARCANGEL;julio
30509750;COL. NAC. SAN RAFAEL ARCANGEL;junio
18818250;COL. NAC. SAN RAFAEL DEL PARANA KM. 1;agosto
18818250;COL. NAC. SAN RAFAEL DEL PARANA KM. 1;julio
18818250;COL. NAC. SAN RAFAEL DEL PARANA KM. 1;junio
63347750;COL. NAC. SAN RAMON;agosto
63347750;COL. NAC. SAN RAMON;julio
63347750;COL. NAC. SAN RAMON;junio
35629594;COL. NAC. SAN ROQUE;agosto
35629594;COL. NAC. SAN ROQUE;julio
35629594;COL. NAC. SAN ROQUE;junio
43055500;COL. NAC. SAN ROQUE G. DE STA. CRUZ;agosto
43055500;COL. NAC. SAN ROQUE G. DE STA. CRUZ;julio
43055500;COL. NAC. SAN ROQUE G. DE STA. CRUZ;junio
44555000;COL. NAC. SAN ROQUE GONZALEZ DE SANTACRUZ;agosto
44555000;COL. NAC. SAN ROQUE GONZALEZ DE SANTACRUZ;julio
44555000;COL. NAC. SAN ROQUE GONZALEZ DE SANTACRUZ;junio
73833196;COL. NAC. SAN ROQUE GONZALEZ DE SANTA CRUZ;agosto
73833196;COL. NAC. SAN ROQUE GONZALEZ DE SANTA CRUZ;julio
74050946;COL. NAC. SAN ROQUE GONZALEZ DE SANTA CRUZ;junio
13993614;COL. NAC. SAN SEBASTIAN;agosto
13993614;COL. NAC. SAN SEBASTIAN;julio
13993614;COL. NAC. SAN SEBASTIAN;junio
82484250;COL. NAC. SANTA ANA;agosto
82484250;COL. NAC. SANTA ANA;julio
83003500;COL. NAC. SANTA ANA;junio
43273214;COL. NAC. SANTA ANGELA;agosto
43273214;COL. NAC. SANTA ANGELA;julio
43273214;COL. NAC. SANTA ANGELA;junio
41648446;COL. NAC. SANTA BARBARA;agosto
41648446;COL. NAC. SANTA BARBARA;julio
41196196;COL. NAC. SANTA BARBARA;junio
47652964;COL. NAC. SANTA CATALINA;agosto
49378214;COL. NAC. SANTA CATALINA;julio
49378214;COL. NAC. SANTA CATALINA;junio
8793750;COL. NAC. SANTA CATALINA DE SIENA;agosto
8793750;COL. NAC. SANTA CATALINA DE SIENA;julio
8793750;COL. NAC. SANTA CATALINA DE SIENA;junio
22980250;COL. NAC. SANTA CECILIA;agosto
23868000;COL. NAC. SANTA CECILIA;julio
23868000;COL. NAC. SANTA CECILIA;junio
91231039;COL. NAC. SANTA CLARA;agosto
91231039;COL. NAC. SANTA CLARA;julio
90644789;COL. NAC. SANTA CLARA;junio
116955136;COL. NAC. SANTA ELENA;agosto
118613368;COL. NAC. SANTA ELENA;julio
117440868;COL. NAC. SANTA ELENA;junio
36835327;COL. NAC. SANTA ISABEL;agosto
36835327;COL. NAC. SANTA ISABEL;julio
36835327;COL. NAC. SANTA ISABEL;junio
107352719;COL. NAC. SANTA LIBRADA;agosto
107352719;COL. NAC. SANTA LIBRADA;julio
106984219;COL. NAC. SANTA LIBRADA;junio
151849662;COL. NAC. SANTA LUCIA;agosto
152218162;COL. NAC. SANTA LUCIA;julio
152218162;COL. NAC. SANTA LUCIA;junio
9011500;COL. NAC. SANTA LUISA;agosto
9011500;COL. NAC. SANTA LUISA;julio
9011500;COL. NAC. SANTA LUISA;junio
48164214;COL. NAC. SANTA MARIA;agosto
48164214;COL. NAC. SANTA MARIA;julio
48164214;COL. NAC. SANTA MARIA;junio
18282250;COL. NAC. SANTA MARIA DE FE;agosto
18282250;COL. NAC. SANTA MARIA DE FE;julio
18282250;COL. NAC. SANTA MARIA DE FE;junio
157273091;COL. NAC. SANTA RITA;agosto
157273091;COL. NAC. SANTA RITA;julio
156301591;COL. NAC. SANTA RITA;junio
9530750;COL. NAC. SANTA RITA DE CACCIA;agosto
9530750;COL. NAC. SANTA RITA DE CACCIA;julio
9530750;COL. NAC. SANTA RITA DE CACCIA;junio
212251964;COL. NAC. SANTA ROSA;agosto
214194964;COL. NAC. SANTA ROSA;julio
210426214;COL. NAC. SANTA ROSA;junio
73384029;COL. NAC. SANTA ROSA DE LIMA;agosto
72663779;COL. NAC. SANTA ROSA DE LIMA;julio
73112130;COL. NAC. SANTA ROSA DE LIMA;junio
31682232;COL. NAC. SANTA TERESA;agosto
31682232;COL. NAC. SANTA TERESA;julio
31682232;COL. NAC. SANTA TERESA;junio
31146374;COL. NAC. SANTA TERESITA;agosto
31146374;COL. NAC. SANTA TERESITA;julio
34219624;COL. NAC. SANTA TERESITA;junio
32000500;COL. NAC. SANTA TERESITA DEL NIÑO JESUS;agosto
32000500;COL. NAC. SANTA TERESITA DEL NIÑO JESUS;julio
32000500;COL. NAC. SANTA TERESITA DEL NIÑO JESUS;junio
8492250;COL. NAC. SANTA URSULA;agosto
8492250;COL. NAC. SANTA URSULA;julio
8492250;COL. NAC. SANTA URSULA;junio
27176500;COL. NAC. SANTIAGO N. BO PARODI;agosto
27176500;COL. NAC. SANTIAGO N. BO PARODI;julio
27176500;COL. NAC. SANTIAGO N. BO PARODI;junio
9863964;COL. NAC.SANTIAGO RUIZ;agosto
9863964;COL. NAC.SANTIAGO RUIZ;julio
9863964;COL. NAC.SANTIAGO RUIZ;junio
46935826;COL. NAC. SANTISIMO REDENTOR;agosto
46935826;COL. NAC. SANTISIMO REDENTOR;julio
47153576;COL. NAC. SANTISIMO REDENTOR;junio
102123214;COL. NAC. SANTO DOMINGO;agosto
101386214;COL. NAC. SANTO DOMINGO;julio
101386214;COL. NAC. SANTO DOMINGO;junio
100907491;COL. NAC. SANTO DOMINGO DE GUZMAN;agosto
100907491;COL. NAC. SANTO DOMINGO DE GUZMAN;julio
100756741;COL. NAC. SANTO DOMINGO DE GUZMAN;junio
30781722;COL. NAC. SANTO DOMINGO SAVIO;agosto
30781722;COL. NAC. SANTO DOMINGO SAVIO;julio
30781722;COL. NAC. SANTO DOMINGO SAVIO;junio
31393400;COL. NAC. SANTO TOMAS;agosto
31393400;COL. NAC. SANTO TOMAS;julio
31393400;COL. NAC. SANTO TOMAS;junio
75226047;COL. NAC. SANTO TOMAS DE AQUINO;agosto
75226047;COL. NAC. SANTO TOMAS DE AQUINO;julio
75075297;COL. NAC. SANTO TOMAS DE AQUINO;junio
9773250;COL. NAC. SAN VALENTIN;agosto
9773250;COL. NAC. SAN VALENTIN;julio
9773250;COL. NAC. SAN VALENTIN;junio
74789698;COL. NAC. SAN VICENTE DE PAUL;agosto
74119698;COL. NAC. SAN VICENTE DE PAUL;julio
72250660;COL. NAC. SAN VICENTE DE PAUL;junio
83472281;COL. NAC. SAN VICENTE FERRER;agosto
83472281;COL. NAC. SAN VICENTE FERRER;julio
82953031;COL. NAC. SAN VICENTE FERRER;junio
7738500;COL. NAC. SARGENTO ISIDRO BAEZ;agosto
7738500;COL. NAC. SARGENTO ISIDRO BAEZ;julio
7738500;COL. NAC. SARGENTO ISIDRO BAEZ;junio
49187038;COL. NAC. SGTO. CANDIDO SILVA;agosto
49187038;COL. NAC. SGTO. CANDIDO SILVA;julio
49187038;COL. NAC. SGTO. CANDIDO SILVA;junio
8559250;COL. NAC. SILVESTRE MARTINEZ;agosto
8559250;COL. NAC. SILVESTRE MARTINEZ;julio
8559250;COL. NAC. SILVESTRE MARTINEZ;junio
20660732;COL. NAC. SILVIO PETTIROSSI;agosto
20660732;COL. NAC. SILVIO PETTIROSSI;julio
20660732;COL. NAC. SILVIO PETTIROSSI;junio
19689250;COL. NAC. SIMBRON;agosto
19689250;COL. NAC. SIMBRON;julio
19689250;COL. NAC. SIMBRON;junio
42178632;COL. NAC. SOLDADO PARAGUAYO;agosto
44657632;COL. NAC. SOLDADO PARAGUAYO;julio
44657632;COL. NAC. SOLDADO PARAGUAYO;junio
7135500;COL. NAC. SOLDADOS DEL CHACO;agosto
7135500;COL. NAC. SOLDADOS DEL CHACO;julio
6683250;COL. NAC. SOLDADOS DEL CHACO;junio
50049385;COL. NAC. SOLD.G.DEL CHACO ISIDORO ZARACHO;agosto
48692635;COL. NAC. SOLD.G.DEL CHACO ISIDORO ZARACHO;julio
49128135;COL. NAC. SOLD.G.DEL CHACO ISIDORO ZARACHO;junio
9953184;COL. NAC. SR. ALBERTO FERREIRA GUERREROS;agosto
9199434;COL. NAC. SR. ALBERTO FERREIRA GUERREROS;julio
8830934;COL. NAC. SR. ALBERTO FERREIRA GUERREROS;junio
41272984;COL. NAC. STA. ROSA DE LIMA;agosto
41272984;COL. NAC. STA. ROSA DE LIMA;julio
41272984;COL. NAC. STA. ROSA DE LIMA;junio
22595732;COL. NAC. STA. TERESA DE JESUS;agosto
22595732;COL. NAC. STA. TERESA DE JESUS;julio
22595732;COL. NAC. STA. TERESA DE JESUS;junio
38871080;COL. NAC. STA.TERESITA;agosto
36693580;COL. NAC. STA.TERESITA;julio
36693580;COL. NAC. STA.TERESITA;junio
19203500;COL. NAC. STA. TERESITA;agosto
19203500;COL. NAC. STA. TERESITA;julio
19203500;COL. NAC. STA. TERESITA;junio
68131171;COL. NAC. STA.TERESITA DEL NIÑO JESUS;agosto
68131171;COL. NAC. STA.TERESITA DEL NIÑO JESUS;julio
68131171;COL. NAC. STA.TERESITA DEL NIÑO JESUS;junio
43284179;COL. NAC. STO. DOMINGO SAVIO;agosto
43284179;COL. NAC. STO. DOMINGO SAVIO;julio
41743179;COL. NAC. STO. DOMINGO SAVIO;junio
17185500;COL. NAC. SUVB. AGUERITO;agosto
17185500;COL. NAC. SUVB. AGUERITO;julio
17185500;COL. NAC. SUVB. AGUERITO;junio
11842250;COL. NAC. TABAI;agosto
11842250;COL. NAC. TABAI;julio
11842250;COL. NAC. TABAI;junio
8984883;COL. NAC. TACIANA VILLASANTI DE VILLALBA;agosto
8984883;COL. NAC. TACIANA VILLASANTI DE VILLALBA;julio
8984883;COL. NAC. TACIANA VILLASANTI DE VILLALBA;junio
18274250;COL. NAC. TACUAREMBOIY;agosto
18274250;COL. NAC. TACUAREMBOIY;julio
18274250;COL. NAC. TACUAREMBOIY;junio
19505000;COL. NAC. TACUARO;agosto
19505000;COL. NAC. TACUARO;julio
19505000;COL. NAC. TACUARO;junio
28231660;COL. NAC. TACUARY;agosto
28231660;COL. NAC. TACUARY;julio
28231660;COL. NAC. TACUARY;junio
19966000;COL. NAC. TACUATI POTY;agosto
19966000;COL. NAC. TACUATI POTY;julio
19966000;COL. NAC. TACUATI POTY;junio
20895232;COL. NAC. TACURUTY;agosto
20895232;COL. NAC. TACURUTY;julio
20744482;COL. NAC. TACURUTY;junio
30509732;COL. NAC. TAJY POTY;agosto
30509732;COL. NAC. TAJY POTY;julio
30509732;COL. NAC. TAJY POTY;junio
17034750;COL. NAC. TARUMA;agosto
17034750;COL. NAC. TARUMA;julio
17034750;COL. NAC. TARUMA;junio
1206000;COL. NAC. TATANGA MANI;agosto
1206000;COL. NAC. TATANGA MANI;julio
1206000;COL. NAC. TATANGA MANI;junio
9530750;COL. NAC. TAVAPY;agosto
9530750;COL. NAC. TAVAPY;julio
9530750;COL. NAC. TAVAPY;junio
23457964;COL. NAC. TAYAO;agosto
23457964;COL. NAC. TAYAO;julio
23457964;COL. NAC. TAYAO;junio
18801500;COL. NAC. TCNEL. MAURICIO J.TROCHE;agosto
18801500;COL. NAC. TCNEL. MAURICIO J.TROCHE;julio
18801500;COL. NAC. TCNEL. MAURICIO J.TROCHE;junio
40995214;COL. NAC. TEMBIAPORA;agosto
40995214;COL. NAC. TEMBIAPORA;julio
40995214;COL. NAC. TEMBIAPORA;junio
19873500;COL. NAC. TENDAL;agosto
19873500;COL. NAC. TENDAL;julio
19873500;COL. NAC. TENDAL;junio
12043214;COL. NAC. TORANZO;agosto
12043214;COL. NAC. TORANZO;julio
12043214;COL. NAC. TORANZO;junio
26297428;COL. NAC.TORIN;agosto
26297428;COL. NAC.TORIN;julio
26297428;COL. NAC.TORIN;junio
14228750;COL. NAC. TORO KANGUE;agosto
14228750;COL. NAC. TORO KANGUE;julio
14228750;COL. NAC. TORO KANGUE;junio
1356750;COL. NAC. TORYVETE;agosto
1356750;COL. NAC. TORYVETE;julio
904500;COL. NAC. TORYVETE;junio
10912250;COL. NAC. TOVA QOM ROSARINA;agosto
10912250;COL. NAC. TOVA QOM ROSARINA;julio
10912250;COL. NAC. TOVA QOM ROSARINA;junio
16205250;COL. NAC. TTE. 1O. ADOLFO ROJAS SILVA;agosto
16205250;COL. NAC. TTE. 1O. ADOLFO ROJAS SILVA;julio
16205250;COL. NAC. TTE. 1O. ADOLFO ROJAS SILVA;junio
32507134;COL. NAC. TTE. 1º. JUAN R. HERREROS BUENO;agosto
32507134;COL. NAC. TTE. 1º. JUAN R. HERREROS BUENO;julio
31933735;COL. NAC. TTE. 1º. JUAN R. HERREROS BUENO;junio
23022500;COL. NAC. TTE. 1º MANUEL CABELLO;agosto
23022500;COL. NAC. TTE. 1º MANUEL CABELLO;julio
23022500;COL. NAC. TTE. 1º MANUEL CABELLO;junio
59890481;COL. NAC. TTE. ADOLFO ROJAS SILVA;agosto
63933526;COL. NAC. TTE. ADOLFO ROJAS SILVA;julio
63933526;COL. NAC. TTE. ADOLFO ROJAS SILVA;junio
45039964;COL. NAC. TTE. CNEL. FULGENCIO YEGROS;agosto
45039964;COL. NAC. TTE. CNEL. FULGENCIO YEGROS;julio
45039964;COL. NAC. TTE. CNEL. FULGENCIO YEGROS;junio
19689250;COL. NAC.TTE.CNEL. F. YEGROS;agosto
19689250;COL. NAC.TTE.CNEL. F. YEGROS;julio
19840000;COL. NAC.TTE.CNEL. F. YEGROS;junio
57716700;COL.NAC.TTE.DE AVIAC.MILCIADES A. PIÑEIRO;agosto
57716700;COL.NAC.TTE.DE AVIAC.MILCIADES A. PIÑEIRO;julio
57716700;COL.NAC.TTE.DE AVIAC.MILCIADES A. PIÑEIRO;junio
16557000;COL. NAC. TTE ESTEBAN MARTINEZ;agosto
16557000;COL. NAC. TTE ESTEBAN MARTINEZ;julio
16557000;COL. NAC. TTE ESTEBAN MARTINEZ;junio
21180000;COL. NAC. TTE. LUIS ALBERTO DACAK;agosto
21180000;COL. NAC. TTE. LUIS ALBERTO DACAK;julio
21180000;COL. NAC. TTE. LUIS ALBERTO DACAK;junio
12547646;COL. NAC. TTE. ROJAS SILVERA;agosto
12547646;COL. NAC. TTE. ROJAS SILVERA;julio
12547646;COL. NAC. TTE. ROJAS SILVERA;junio
15292750;COL. NAC. TTE. VICTOR RODRIGUEZ;agosto
15443500;COL. NAC. TTE. VICTOR RODRIGUEZ;julio
15443500;COL. NAC. TTE. VICTOR RODRIGUEZ;junio
51196056;COL. NAC. TUYUTI - MI;agosto
51849306;COL. NAC. TUYUTI - MI;julio
51849306;COL. NAC. TUYUTI - MI;junio
10083482;COL. NAC. TZU-CHI DEL PARAGUAY;agosto
10083482;COL. NAC. TZU-CHI DEL PARAGUAY;julio
10535732;COL. NAC. TZU-CHI DEL PARAGUAY;junio
9025725;COL. NAC. UNION AGRICOLA;agosto
9025725;COL. NAC. UNION AGRICOLA;julio
9025725;COL. NAC. UNION AGRICOLA;junio
52163314;COL. NAC. VALLEMI;agosto
52163314;COL. NAC. VALLEMI;julio
52163314;COL. NAC. VALLEMI;junio
41371714;COL. NAC. VALLE PE;agosto
42577714;COL. NAC. VALLE PE;julio
42577714;COL. NAC. VALLE PE;junio
8576000;COL. NAC. VERA CUE;agosto
8576000;COL. NAC. VERA CUE;julio
8576000;COL. NAC. VERA CUE;junio
8760250;COL NAC. VICENTE AGÜERO;agosto
8760250;COL NAC. VICENTE AGÜERO;julio
8760250;COL NAC. VICENTE AGÜERO;junio
9516197;COL. NAC. VICENTE IGNACIO AMARILLA;agosto
9516197;COL. NAC. VICENTE IGNACIO AMARILLA;julio
9516197;COL. NAC. VICENTE IGNACIO AMARILLA;junio
154440625;COL. NAC. VICENTE IGNACIO ITURBE;agosto
154072125;COL. NAC. VICENTE IGNACIO ITURBE;julio
153318375;COL. NAC. VICENTE IGNACIO ITURBE;junio
28432750;COL. NAC. VILLA DE MERCEDES;agosto
28432750;COL. NAC. VILLA DE MERCEDES;julio
28432750;COL. NAC. VILLA DE MERCEDES;junio
11783250;COL. NAC. VILLA ELISA;agosto
11783250;COL. NAC. VILLA ELISA;julio
11783250;COL. NAC. VILLA ELISA;junio
16064288;COL. NAC. VILLA ELVIRA;agosto
16064288;COL. NAC. VILLA ELVIRA;julio
16064288;COL. NAC. VILLA ELVIRA;junio
17386500;COL. NAC. VILLA FRANCA;agosto
17386500;COL. NAC. VILLA FRANCA;julio
17386500;COL. NAC. VILLA FRANCA;junio
20074482;COL. NAC. VILLA MARANGATU;agosto
20074482;COL. NAC. VILLA MARANGATU;julio
20074482;COL. NAC. VILLA MARANGATU;junio
146992674;COL. NAC. VILLARRICA;agosto
146624174;COL. NAC. VILLARRICA;julio
145736424;COL. NAC. VILLARRICA;junio
35341460;COL. NAC. VIRGEN DE CAACUPE;agosto
35341460;COL. NAC. VIRGEN DE CAACUPE;julio
35341460;COL. NAC. VIRGEN DE CAACUPE;junio
161790509;COL. NAC. VIRGEN DE FATIMA;agosto
162293009;COL. NAC. VIRGEN DE FATIMA;julio
163197509;COL. NAC. VIRGEN DE FATIMA;junio
1105500;COL. NAC. VIRGEN DE FATIMA SEDE TUTORIAL;agosto
1105500;COL. NAC. VIRGEN DE FATIMA SEDE TUTORIAL;julio
1105500;COL. NAC. VIRGEN DE FATIMA SEDE TUTORIAL;junio
27147151;COL. NAC. VIRGEN DE LA MERCED;agosto
27147151;COL. NAC. VIRGEN DE LA MERCED;julio
27147151;COL. NAC. VIRGEN DE LA MERCED;junio
9437115;COL. NAC. VIRGEN DE LAS MERCEDES;agosto
9437115;COL. NAC. VIRGEN DE LAS MERCEDES;julio
9437115;COL. NAC. VIRGEN DE LAS MERCEDES;junio
134720706;COL. NAC. VIRGEN DEL CARMEN;agosto
134720706;COL. NAC. VIRGEN DEL CARMEN;julio
134569956;COL. NAC. VIRGEN DEL CARMEN;junio
7738500;COL. NAC. VIRGEN DE LORETO;agosto
7738500;COL. NAC. VIRGEN DE LORETO;julio
7738500;COL. NAC. VIRGEN DE LORETO;junio
10602732;COL. NAC. VIRGEN DE LOS DOLORES;agosto
10602732;COL. NAC. VIRGEN DE LOS DOLORES;julio
10602732;COL. NAC. VIRGEN DE LOS DOLORES;junio
41573500;COL. NAC. VIRGEN DE LOURDES;agosto
41573500;COL. NAC. VIRGEN DE LOURDES;julio
41573500;COL. NAC. VIRGEN DE LOURDES;junio
252468619;COL. NAC. VIRGEN DEL ROSARIO;agosto
250810387;COL. NAC. VIRGEN DEL ROSARIO;julio
250743387;COL. NAC. VIRGEN DEL ROSARIO;junio
11433896;COL.NAC. VIRGEN DEL ROSARIO;agosto
11433896;COL.NAC. VIRGEN DEL ROSARIO;julio
11433896;COL.NAC. VIRGEN DEL ROSARIO;junio
8710000;COL. NAC. VIRGEN MARIA GORETTI;agosto
7303000;COL. NAC. VIRGEN MARIA GORETTI;julio
6934500;COL. NAC. VIRGEN MARIA GORETTI;junio
10368250;COL. NAC. VIRGEN PERPETUO SOCORRO;agosto
10368250;COL. NAC. VIRGEN PERPETUO SOCORRO;julio
10368250;COL. NAC. VIRGEN PERPETUO SOCORRO;junio
22000750;COL. NAC. VIRGEN STELLA MARYS;agosto
22000750;COL. NAC. VIRGEN STELLA MARYS;julio
22000750;COL. NAC. VIRGEN STELLA MARYS;junio
8894232;COL. NAC. VIRGILIO BARRIOS;agosto
8894232;COL. NAC. VIRGILIO BARRIOS;julio
8894232;COL. NAC. VIRGILIO BARRIOS;junio
15661250;COL. NAC. VY`A RENDA;agosto
15661250;COL. NAC. VY`A RENDA;julio
15661250;COL. NAC. VY`A RENDA;junio
8793750;COL. NAC.        WALTER ZACARIAS ZARACHO;agosto
8793750;COL. NAC.        WALTER ZACARIAS ZARACHO;julio
8793750;COL. NAC.        WALTER ZACARIAS ZARACHO;junio
7906000;COL. NAC. WILHELM ALLGEIER;agosto
7906000;COL. NAC. WILHELM ALLGEIER;julio
7906000;COL. NAC. WILHELM ALLGEIER;junio
33424250;COL. NAC. YACYRETA;agosto
33424250;COL. NAC. YACYRETA;julio
33424250;COL. NAC. YACYRETA;junio
10661000;COL. NAC. YAGUARETE CORA;agosto
10661000;COL. NAC. YAGUARETE CORA;julio
10661000;COL. NAC. YAGUARETE CORA;junio
57644054;COL. NAC. YATAITY DEL NORTE;agosto
57644054;COL. NAC. YATAITY DEL NORTE;julio
57275554;COL. NAC. YATAITY DEL NORTE;junio
18140214;COL. NAC. YBU;agosto
18140214;COL. NAC. YBU;julio
18140214;COL. NAC. YBU;junio
19011250;COL. NAC. YBU PORA;agosto
19011250;COL. NAC. YBU PORA;julio
19011250;COL. NAC. YBU PORA;junio
20777982;COL. NAC. YBYHATI;agosto
20777982;COL. NAC. YBYHATI;julio
20777982;COL. NAC. YBYHATI;junio
9916000;COL. NAC. YBYRAITY;agosto
9916000;COL. NAC. YBYRAITY;julio
9916000;COL. NAC. YBYRAITY;junio
9991000;COL.NAC. YBYTURUZU;agosto
9991000;COL.NAC. YBYTURUZU;julio
9991000;COL.NAC. YBYTURUZU;junio
8274500;COL.NAC. YBYTYRUZU;agosto
8274500;COL.NAC. YBYTYRUZU;julio
8425250;COL.NAC. YBYTYRUZU;junio
19136500;COL. NAC. YCUA SATI;agosto
